Date,Open,High,Low,Close,Adj Close,Volume,Sentiment_DecisionTreeClassifier,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
2016-06-17,11.9025,11.905,11.6325,11.68,11.474832,47100000,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.648
2016-06-20,11.8675,12.0425,11.86,11.89,11.681145,29376800,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6591
2016-06-21,11.94,11.9725,11.8,11.8175,11.609917,21250800,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5
2016-06-22,11.8425,11.92,11.7875,11.8075,11.600093,20262000,,,,,,,,,
2016-06-23,11.92,12.135,11.9125,12.1225,11.909558,29788000,,,,,,,,,
2016-06-24,11.625,11.84,11.325,11.4325,11.231678,101768400,,,,,,,,,
2016-06-27,11.3375,11.425,11.1425,11.31,11.111331,44908800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8102
2016-06-28,11.525,11.5375,11.3175,11.475,11.273435,38192000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-06-29,11.575,11.7525,11.545,11.6625,11.457639,31893200,,,,,,,,,
2016-06-30,11.6825,11.825,11.5875,11.7525,11.546056,43094000,,,,,,,,,
2016-07-01,11.6875,11.84,11.625,11.665,11.460094,21848800,,,,,,,,,
2016-07-05,11.6,11.8575,11.5075,11.8375,11.629563,37108400,,,,,,,,,
2016-07-06,11.755,11.9825,11.695,11.9125,11.703247,27310400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-07-07,11.9925,12.265,11.9375,12.2225,12.007803,39540000,,,,,,,,,
2016-07-08,12.3525,12.7725,12.305,12.7125,12.489196,48193200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.648
2016-07-11,12.895,13.1,12.88,13.005,12.776559,44877600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81845
2016-07-12,13.15,13.32,12.985,13.2,12.968131,43676000,,,,,,,,,
2016-07-13,13.225,13.3,13.175,13.195,12.96322,32460400,,,,,,,,,
2016-07-14,13.265,13.45,13.155,13.33,13.095849,31689200,,,,,,,,,
2016-07-15,13.16,13.235,12.96,13.175,12.943571,42861600,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5
2016-07-18,13.3375,13.3575,13.1925,13.2425,13.009887,25299200,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.67
2016-07-19,13.235,13.4325,13.21,13.38,13.144973,38265200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-07-20,13.425,13.6275,13.37,13.555,13.316899,29646000,,,,,,,,,
2016-07-21,13.525,13.5675,13.26,13.305,13.071286,36130800,,,,,,,,,
2016-07-22,13.3525,13.6675,13.255,13.6675,13.427419,31576800,,,,,,,,,
2016-07-25,13.75,13.9525,13.69,13.92,13.675485,31252800,,,,,,,,,
2016-07-26,14.0425,14.23,14.0225,14.1575,13.908813,51450800,,,,,,,,,
2016-07-27,14.28,14.305,13.93,14.015,13.768815,44667600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-07-28,14.0475,14.15,14.0025,14.045,13.798288,22191600,,,,,,,,,
2016-07-29,14.0975,14.3125,13.845,14.275,14.024247,40958800,,,,,,,,,
2016-08-01,14.335,14.3875,14.09,14.1825,13.93337,30112000,,,,,,,,,
2016-08-02,14.25,14.2575,13.875,14.01,13.763904,28274800,,,,,,,,,
2016-08-03,13.9925,14.075,13.915,14.0475,13.800743,29982800,,,,,,,,,
2016-08-04,14.115,14.3725,14.0875,14.3075,14.056176,27271200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.648
2016-08-05,14.4725,14.5575,14.4025,14.55,14.294417,37158800,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.648
2016-08-08,14.75,14.785,14.53,14.685,14.427047,30506400,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5
2016-08-09,14.7575,14.865,14.685,14.7225,14.463885,37234400,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.648
2016-08-10,14.8525,14.875,14.58,14.6275,14.370555,37574000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6591
2016-08-11,14.705,14.9875,14.675,14.925,14.662831,68106400,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.23665000000000003
2016-08-12,15.475,15.845,15.1575,15.76,15.483163,142574400,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5
2016-08-15,15.7775,15.875,15.5325,15.745,15.468427,57330400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.648
2016-08-16,15.7225,15.7475,15.6025,15.65,15.375094,28765200,,,,,,,,,
2016-08-17,15.65,15.685,15.165,15.2875,15.018964,59521200,,,,,,,,,
2016-08-18,15.265,15.55,15.205,15.525,15.252288,33168400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-08-19,15.5175,15.6825,15.45,15.565,15.291589,29156000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4871
2016-08-22,15.6125,15.6525,15.4275,15.63,15.355447,24474800,,,,,,,,,
2016-08-23,15.76,15.83,15.6825,15.7275,15.479709,33976400,,,,,,,,,
2016-08-24,15.7825,15.79,15.4125,15.485,15.241027,29844800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-08-25,15.49,15.4975,15.19,15.3825,15.140141,40603200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625
2016-08-26,15.4225,15.595,15.3,15.5075,15.263171,30002400,,,,,,,,,
2016-08-29,15.57,15.6325,15.4725,15.4975,15.253331,27465200,,,,,,,,,
2016-08-30,15.4775,15.56,15.365,15.4075,15.164748,28554400,,,,,,,,,
2016-08-31,15.4375,15.48,15.29,15.335,15.09339,38854400,,,,,,,,,
2016-09-01,15.3475,15.845,15.335,15.7875,15.538762,42849200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7383500000000001
2016-09-02,15.82,15.8375,15.455,15.6325,15.386203,32314800,,,,,,,,,
2016-09-06,15.6875,15.78,15.6075,15.78,15.531378,30681200,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
2016-09-07,15.73,15.8075,15.4575,15.5475,15.302543,39798800,,,,,,,,,
2016-09-08,15.5325,15.685,15.355,15.66,15.413271,31580800,,,,,,,,,
2016-09-09,15.4875,15.575,14.75,14.88,14.645561,69776000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
2016-09-12,14.6825,15.2175,14.33,15.1875,14.948215,59826000,,,,,,,,,
2016-09-13,15.15,15.325,14.8825,14.9675,14.731682,47176800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-09-14,15.0025,15.15,14.8775,15.1,14.862093,31904800,,,,,,,,,
2016-09-15,15.125,15.69,15.09,15.6725,15.42557,51521200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.648
2016-09-16,15.7275,15.8125,15.53,15.71,15.46248,90244400,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.25305
2016-09-19,15.875,16.315001,15.8025,15.9175,15.666713,41712800,,,,,,,,,
2016-09-20,16.1,16.1,15.685,15.7725,15.523999,33111200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-09-21,15.82,16.245001,15.8175,16.215,15.959531,33621200,,,,,,,,,
2016-09-22,16.309999,16.360001,16.1625,16.254999,15.998893,30873200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.648
2016-09-23,16.275,16.3225,16.165001,16.237499,15.981672,27613200,,,,,,,,,
2016-09-26,16.0525,16.15,15.8825,16.084999,15.831572,23004000,,,,,,,,,
2016-09-27,16.022499,16.66,16.014999,16.635,16.37291,40275200,,,,,,,,,
2016-09-28,16.66,16.7075,16.4825,16.695,16.431963,31978800,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
2016-09-29,16.6675,16.9025,16.512501,16.85,16.584517,33668400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.648
2016-09-30,16.942499,17.297501,16.842501,17.129999,16.860106,42993200,,,,,,,,,
2016-10-03,17.129999,17.377501,17.0825,17.112499,16.842882,24259600,,,,,,,,,
2016-10-04,17.137501,17.424999,16.9475,17.075001,16.805979,28162400,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5
2016-10-05,17.219999,17.395,17.004999,17.057501,16.788754,30544000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6591
2016-10-06,16.852501,16.9575,16.565001,16.834999,16.569756,36021200,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.352
2016-10-07,16.9475,16.9925,16.665001,16.7125,16.449192,28626000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-10-10,16.799999,16.889999,16.6175,16.775,16.510706,28787600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8243
2016-10-11,16.719999,16.745001,16.405001,16.532499,16.272026,38854000,,,,,,,,,
2016-10-12,16.465,16.695,16.327499,16.6075,16.345842,41992000,,,,,,,,,
2016-10-13,16.4125,16.450001,15.925,16.3375,16.080091,39011600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-10-14,16.5375,16.65,16.4,16.497499,16.237577,33063600,,,,,,,,,
2016-10-17,16.495001,16.65,16.379999,16.4025,16.144073,19532800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81245
2016-10-18,16.629999,16.747499,16.5625,16.6525,16.390137,26937200,,,,,,,,,
2016-10-19,16.540001,16.695,16.455,16.6175,16.35569,19906000,,,,,,,,,
2016-10-20,16.8125,16.987499,16.575001,16.932501,16.665726,31208400,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.7294
2016-10-21,16.872499,16.915001,16.725,16.885,16.618971,27950800,,,,,,,,,
2016-10-24,17.0,17.6975,16.997499,17.6775,17.398987,33983600,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
2016-10-25,17.647499,18.075001,17.5625,17.967501,17.68442,39746000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-10-26,17.817499,18.237499,17.799999,18.040001,17.755772,33379200,,,,,,,,,
2016-10-27,18.1775,18.2125,17.5975,17.67,17.391603,38866400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.60115
2016-10-28,17.754999,18.025,17.6075,17.639999,17.362072,29085600,,,,,,,,,
2016-10-31,17.6975,17.907499,17.6875,17.790001,17.509714,25238800,,,,,,,,,
2016-11-01,17.855,17.952499,17.0725,17.262501,16.990528,47322400,,,,,,,,,
2016-11-02,17.395,17.629999,17.16,17.190001,16.919165,29584800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-11-03,17.27,17.285,16.66,16.99,16.722317,30966400,,,,,,,,,
2016-11-04,16.877501,17.182501,16.645,16.8925,16.626354,32878000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.58895
2016-11-07,17.387501,17.93,17.375,17.817499,17.536779,48758000,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.21405000000000002
2016-11-08,17.885,17.942499,17.625,17.790001,17.509714,42988400,,,,,,,,,
2016-11-09,17.307501,17.725,17.18,17.49,17.214436,45653200,,,,,,,,,
2016-11-10,17.872499,17.875,16.690001,16.942499,16.67557,86928000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.28925
2016-11-11,19.877501,22.192499,19.625,21.9925,21.645994,217534400,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28500000000000003
2016-11-14,22.022499,22.047501,20.905001,20.91,20.580557,134879600,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.18755
2016-11-15,21.0725,21.862499,20.9825,21.547501,21.208014,62609200,,,,,,,,,
2016-11-16,21.834999,23.139999,21.5875,22.907499,22.546585,98798400,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.42345
2016-11-17,23.077499,23.6975,22.6625,23.0975,22.733585,83298800,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1452
2016-11-18,23.0975,23.5825,22.950001,23.34,22.972267,57606000,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.39885
2016-11-21,23.522499,23.5875,23.1,23.245001,22.878767,43643600,,,,,,,,,
2016-11-22,23.325001,23.434999,23.094999,23.4125,23.043629,33036800,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5
2016-11-23,23.43,23.8125,23.192499,23.4925,23.156982,44323600,,,,,,,,,
2016-11-25,23.605,23.775,23.352501,23.540001,23.203804,19556400,,,,,,,,,
2016-11-28,23.467501,23.684999,23.4,23.5275,23.191483,27873600,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
2016-11-29,23.5,23.610001,23.1325,23.3125,22.979551,44456800,,,,,,,,,
2016-11-30,23.4,23.540001,23.025,23.049999,22.720808,44050000,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-12-01,23.025,23.0425,21.192499,21.91,21.597086,103552400,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.32999999999999996
2016-12-02,21.5625,22.200001,21.280001,22.112499,21.796692,47829200,,,,,,,,,
2016-12-05,22.497499,23.1525,22.25,22.969999,22.641949,60228400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-12-06,23.0525,23.432501,22.8925,23.3475,23.014051,49879600,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.648
2016-12-07,23.209999,23.825001,23.025,23.7675,23.428053,48080400,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.60115
2016-12-08,23.797501,24.155001,23.262501,23.370001,23.03623,38154400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.648
2016-12-09,23.549999,23.567499,22.6775,22.955,22.627157,38231200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
2016-12-12,22.4625,22.487499,21.885,22.397499,22.077623,60133200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28925
