Date,Open,High,Low,Close,Adj Close,Volume
2012-07-03,3.362500,3.457500,3.360000,3.450000,3.165119,21928400
2012-07-05,3.427500,3.442500,3.362500,3.415000,3.133009,28007600
2012-07-06,3.390000,3.400000,3.312500,3.350000,3.073376,38276000
2012-07-09,3.330000,3.345000,3.277500,3.305000,3.032093,30633600
2012-07-10,3.270000,3.367500,3.180000,3.205000,2.940349,51202800
2012-07-11,3.215000,3.255000,3.137500,3.152500,2.892184,48521600
2012-07-12,3.117500,3.122500,3.072500,3.100000,2.844020,47216000
2012-07-13,3.102500,3.155000,3.082500,3.140000,2.880717,32426000
2012-07-16,3.120000,3.175000,3.090000,3.150000,2.889892,33446000
2012-07-17,3.160000,3.177500,3.040000,3.092500,2.837140,44747600
2012-07-18,3.085000,3.310000,3.070000,3.265000,2.995395,61600800
2012-07-19,3.287500,3.340000,3.265000,3.297500,3.025212,40303600
2012-07-20,3.277500,3.300000,3.167500,3.202500,2.938057,45100000
2012-07-23,3.117500,3.267500,3.082500,3.245000,2.977047,45158400
2012-07-24,3.250000,3.270000,3.172500,3.210000,2.944937,35116400
2012-07-25,3.200000,3.305000,3.185000,3.272500,3.002276,41504400
2012-07-26,3.332500,3.370000,3.262500,3.287500,3.016037,33844000
2012-07-27,3.300000,3.380000,3.275000,3.370000,3.091725,37651600
2012-07-30,3.370000,3.412500,3.305000,3.332500,3.057322,36355200
2012-07-31,3.332500,3.432500,3.327500,3.385000,3.105487,38778800
2012-08-01,3.405000,3.437500,3.332500,3.347500,3.071083,33591200
2012-08-02,3.330000,3.410000,3.275000,3.360000,3.082551,36791200
2012-08-03,3.412500,3.465000,3.332500,3.430000,3.146771,32654800
2012-08-06,3.462500,3.520000,3.457500,3.502500,3.213284,36032400
2012-08-07,3.545000,3.575000,3.517500,3.537500,3.245393,40734000
2012-08-08,3.535000,3.595000,3.525000,3.557500,3.263743,51706400
2012-08-09,3.562500,3.685000,3.557500,3.677500,3.373834,82230000
2012-08-10,3.775000,3.805000,3.607500,3.655000,3.353191,127874400
2012-08-13,3.660000,3.705000,3.645000,3.702500,3.396769,44724400
2012-08-14,3.715000,3.720000,3.632500,3.647500,3.346311,38882800
2012-08-15,3.660000,3.690000,3.602500,3.620000,3.321082,59440400
2012-08-16,3.652500,3.707500,3.640000,3.695000,3.389889,37100800
2012-08-17,3.695000,3.695000,3.630000,3.662500,3.360072,30986400
2012-08-20,3.650000,3.667500,3.607500,3.662500,3.360072,31439200
2012-08-21,3.675000,3.697500,3.615000,3.652500,3.350899,34024800
2012-08-22,3.630000,3.675000,3.617500,3.660000,3.357779,31355600
2012-08-23,3.652500,3.655000,3.562500,3.577500,3.282091,37904000
2012-08-24,3.577500,3.667500,3.570000,3.650000,3.348605,34772400
2012-08-27,3.647500,3.657500,3.585000,3.587500,3.291265,34094400
2012-08-28,3.560000,3.607500,3.552500,3.572500,3.277504,31076400
2012-08-29,3.570000,3.602500,3.562500,3.580000,3.284384,25041200
2012-08-30,3.572500,3.585000,3.495000,3.512500,3.222458,30748800
2012-08-31,3.537500,3.562500,3.472500,3.507500,3.217871,48506400
2012-09-04,3.450000,3.462500,3.287500,3.320000,3.045854,69445200
2012-09-05,3.332500,3.380000,3.295000,3.330000,3.055027,48025600
2012-09-06,3.355000,3.522500,3.352500,3.432500,3.149064,65729600
2012-09-07,3.345000,3.372500,3.237500,3.350000,3.073376,78106400
2012-09-10,3.342500,3.390000,3.312500,3.320000,3.045854,37110800
2012-09-11,3.317500,3.412500,3.305000,3.360000,3.082551,38280800
2012-09-12,3.387500,3.415000,3.355000,3.397500,3.116955,32260800
2012-09-13,3.427500,3.440000,3.355000,3.420000,3.137597,43383600
2012-09-14,3.417500,3.520000,3.417500,3.460000,3.174294,33946800
2012-09-17,3.467500,3.467500,3.327500,3.365000,3.087139,49334800
2012-09-18,3.327500,3.427500,3.325000,3.387500,3.107780,35995200
2012-09-19,3.395000,3.475000,3.355000,3.427500,3.144477,45193600
2012-09-20,3.420000,3.437500,3.375000,3.402500,3.121542,32059600
2012-09-21,3.407500,3.437500,3.395000,3.417500,3.135303,34013600
2012-09-24,3.362500,3.420000,3.357500,3.415000,3.133009,35783200
2012-09-25,3.460000,3.475000,3.347500,3.352500,3.075670,48154400
2012-09-26,3.340000,3.342500,3.255000,3.295000,3.022918,43681200
2012-09-27,3.302500,3.325000,3.275000,3.320000,3.045854,55888800
2012-09-28,3.305000,3.382500,3.262500,3.335000,3.059615,48550800
2012-10-01,3.350000,3.370000,3.267500,3.280000,3.009156,50423600
2012-10-02,3.302500,3.302500,3.255000,3.292500,3.020625,29549200
2012-10-03,3.300000,3.310000,3.242500,3.260000,2.990808,43087200
2012-10-04,3.267500,3.425000,3.250000,3.405000,3.123835,50260800
2012-10-05,3.415000,3.450000,3.312500,3.325000,3.050441,48306800
2012-10-08,3.312500,3.327500,3.267500,3.292500,3.020625,24059600
2012-10-09,3.287500,3.297500,3.212500,3.222500,2.956404,36636000
2012-10-10,3.207500,3.222500,3.155000,3.167500,2.905946,32656800
2012-10-11,3.197500,3.207500,3.160000,3.185000,2.922002,32051600
2012-10-12,3.162500,3.187500,3.137500,3.157500,2.896772,26069600
2012-10-15,3.162500,3.200000,3.125000,3.197500,2.933470,24958000
2012-10-16,3.225000,3.300000,3.195000,3.290000,3.018332,36769600
2012-10-17,3.250000,3.280000,3.217500,3.265000,2.995395,39175200
2012-10-18,3.257500,3.257500,3.202500,3.215000,2.949525,25477200
2012-10-19,3.167500,3.190000,3.010000,3.027500,2.777506,70941200
2012-10-22,3.040000,3.057500,2.967500,2.992500,2.745396,48084000
